Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
LinearMolecule	Excited	30	f	1	Ground	30	e	1	718.726156243605	0.000183951544645494	2091.70774597477	1372.98158973117	20.3333333333333	116.437408572862	0	Q(30)	Excited v=1 30 f - Ground v=0 30 e
LinearMolecule	Excited	31	f	1	Ground	31	e	1	719.175649395105	0.000121756133766448	2183.68934510835	1464.51369571324	21	116.656005974545	0	Q(31)	Excited v=1 31 f - Ground v=0 31 e
LinearMolecule	Excited	32	f	1	Ground	32	e	1	719.639642325685	0.0000793610384818159	2278.63809260107	1558.99845027539	21.6666666666667	116.881941702329	0	Q(32)	Excited v=1 32 f - Ground v=0 32 e
LinearMolecule	Excited	33	f	1	Ground	33	e	1	720.118135035346	0.0000509424073511439	2376.55398845295	1656.4358534176	22.3333333333333	117.115243267088	0	Q(33)	Excited v=1 33 f - Ground v=0 33 e
LinearMolecule	Excited	34	f	1	Ground	34	e	1	720.611127524088	0.0000322056017759523	2477.43703266397	1756.82590513988	23	117.355939070173	0	Q(34)	Excited v=1 34 f - Ground v=0 34 e
LinearMolecule	Excited	3	e	1	Ground	2	e	1	720.838918358874	0.00914290338428678	729.696864099075	8.85794574020107	1.33333333333333	67.1241518028574	0	R(2)	Excited v=1  3 e - Ground v=0  2 e
LinearMolecule	Excited	35	f	1	Ground	35	e	1	721.11861979191	0.000020053276081424	2581.28722523414	1860.16860544223	23.6666666666667	117.604058406248	0	Q(35)	Excited v=1 35 f - Ground v=0 35 e
LinearMolecule	Excited	36	f	1	Ground	36	e	1	721.640611838813	0.0000122987646519385	2688.10456616345	1966.46395432464	24.3333333333333	117.859631466221	0	Q(36)	Excited v=1 36 f - Ground v=0 36 e
LinearMolecule	Excited	37	f	1	Ground	37	e	1	722.177103664797	7.42982408302432E-6	2797.88905545191	2075.71195178712	25	118.122689340251	0	Q(37)	Excited v=1 37 f - Ground v=0 37 e
LinearMolecule	Excited	38	f	1	Ground	38	e	1	722.728095269861	4.42133701155939E-6	2910.64069309953	2187.91259782967	25.6666666666667	118.393264020848	0	Q(38)	Excited v=1 38 f - Ground v=0 38 e
LinearMolecule	Excited	39	f	1	Ground	39	e	1	723.293586654006	2.59180666928141E-6	3026.35947910629	2303.06589245228	26.3333333333333	118.671388406056	0	Q(39)	Excited v=1 39 f - Ground v=0 39 e
LinearMolecule	Excited	4	e	1	Ground	3	e	1	723.789709370651	0.010946999897933	741.505600851053	17.7158914804021	1.66666666666667	66.0643076454341	0	R(3)	Excited v=1  4 e - Ground v=0  3 e
LinearMolecule	Excited	40	f	1	Ground	40	e	1	723.873577817232	1.49671853880861E-6	3145.04541347219	2421.17183565496	27	118.957096302723	0	Q(40)	Excited v=1 40 f - Ground v=0 40 e
LinearMolecule	Excited	41	f	1	Ground	41	e	1	724.468068759537	8.51490504069648E-7	3266.69849619725	2542.23042743771	27.6666666666667	119.250422429856	0	Q(41)	Excited v=1 41 f - Ground v=0 41 e
LinearMolecule	Excited	42	f	1	Ground	42	e	1	725.077059480924	4.77237135249221E-7	3391.31872728145	2666.24166780052	28.3333333333333	119.551402422066	0	Q(42)	Excited v=1 42 f - Ground v=0 42 e
LinearMolecule	Excited	43	f	1	Ground	43	e	1	725.700549981392	2.63520942349626E-7	3518.9061067248	2793.20555674341	29	119.860072833089	0	Q(43)	Excited v=1 43 f - Ground v=0 43 e
LinearMolecule	Excited	44	f	1	Ground	44	e	1	726.33854026094	1.43361803884095E-7	3649.46063452729	2923.12209426635	29.6666666666667	120.176471139407	0	Q(44)	Excited v=1 44 f - Ground v=0 44 e
LinearMolecule	Excited	5	e	1	Ground	4	e	1	726.740035990354	0.012403501994398	756.266521791025	29.5264858006702	2	65.65956543259	0	R(4)	Excited v=1  5 e - Ground v=0  4 e
LinearMolecule	Excited	45	f	1	Ground	45	e	1	726.991030319568	7.68421311083214E-8	3782.98231068894	3055.99128036937	30.3333333333333	120.500635743945	0	Q(45)	Excited v=1 45 f - Ground v=0 45 e
LinearMolecule	Excited	46	f	1	Ground	46	e	1	727.658020157277	4.05809776519881E-8	3919.47113520973	3191.81311505245	31	120.832605979857	0	Q(46)	Excited v=1 46 f - Ground v=0 46 e
LinearMolecule	Excited	47	f	1	Ground	47	e	1	728.339509774068	2.11160023149883E-8	4058.92710808967	3330.5875983156	31.6666666666667	121.172422114399	0	Q(47)	Excited v=1 47 f - Ground v=0 47 e
LinearMolecule	Excited	48	f	1	Ground	48	e	1	729.035499169938	1.08261828711528E-8	4201.35022932876	3472.31473015882	32.3333333333333	121.520125352884	0	Q(48)	Excited v=1 48 f - Ground v=0 48 e
LinearMolecule	Excited	6	e	1	Ground	5	e	1	729.689898217986	0.0134687118393878	773.979626918991	44.2897287010054	2.33333333333333	65.6102768264843	0	R(5)	Excited v=1  6 e - Ground v=0  5 e
LinearMolecule	Excited	49	f	1	Ground	49	e	1	729.74598834489	5.46916893150931E-9	4346.740498927	3616.99451058211	33	121.875757842731	0	Q(49)	Excited v=1 49 f - Ground v=0 49 e
LinearMolecule	Excited	50	f	1	Ground	50	e	1	730.470977298921	2.72243190921871E-9	4495.09791688438	3764.62693958546	33.6666666666667	122.239362677592	0	Q(50)	Excited v=1 50 f - Ground v=0 50 e
LinearMolecule	Excited	7	e	1	Ground	6	e	1	732.639296053544	0.0141227720515376	794.644916234952	62.0056201814075	2.66666666666667	65.7766173028119	0	R(6)	Excited v=1  7 e - Ground v=0  6 e
LinearMolecule	Excited	8	e	1	Ground	7	e	1	735.58822949703	0.014369491611007	818.262389738907	82.6741602418767	3	66.0845721296896	0	R(7)	Excited v=1  8 e - Ground v=0  7 e
LinearMolecule	Excited	9	e	1	Ground	8	e	1	738.536698548444	0.0142342574078041	844.832047430857	106.295348882413	3.33333333333333	66.4912996230417	0	R(8)	Excited v=1  9 e - Ground v=0  8 e
